PCI,latitude,longitude,device,rsrp
C,36.00271354,-78.93678075,Samsung,-130
D,36.00271354,-78.93678075,Samsung,-134
E,36.0026752,-78.93671738,Samsung,-104
E,36.0026921,-78.93674206,Samsung,-103
E,36.00265063,-78.93668612,Samsung,-108
D,36.00265063,-78.93668612,Samsung,-134
C,36.00265063,-78.93668612,Samsung,-130
F,36.0026752,-78.93671738,Samsung,-106
F,36.00262862,-78.93664322,Samsung,-114
C,36.00263751,-78.93666759,Samsung,-131
D,36.00263751,-78.93666759,Samsung,-128
C,36.0026921,-78.93674206,Samsung,-130
C,36.00261377,-78.93660482,Samsung,-131
E,36.00262862,-78.93664322,Samsung,-107
D,36.00262862,-78.93664322,Samsung,-128
E,36.00261377,-78.93660482,Samsung,-106
D,36.00249078,-78.93639635,Samsung,-131
D,36.0024499,-78.93632076,Samsung,-131
D,36.00249543,-78.93627239,Samsung,-125
E,36.0024499,-78.93632076,Samsung,-114
F,36.0024499,-78.93632076,Samsung,-116
E,36.00243715,-78.93629187,Samsung,-115
E,36.00244589,-78.93618428,Samsung,-110
C,36.00239713,-78.93621175,Samsung,-133
E,36.0025245,-78.9364403,Samsung,-110
E,36.00226675,-78.93645302,Samsung,-106
F,36.00245633,-78.93623968,Samsung,-116
D,36.00243715,-78.93629187,Samsung,-131
D,36.00239713,-78.93621175,Samsung,-126
F,36.00250426,-78.93620628,Samsung,-116
F,36.00233941,-78.93630422,Samsung,-115
C,36.00245157,-78.9361708,Samsung,-129
C,36.0023993,-78.93619222,Samsung,-129
C,36.00242823,-78.93617358,Samsung,-129
F,36.00232013,-78.93631081,Samsung,-120
F,36.00245157,-78.9361708,Samsung,-121
C,36.00232013,-78.93631081,Samsung,-128
F,36.0023993,-78.93619222,Samsung,-121
E,36.0024862,-78.93613481,Samsung,-115
F,36.00242823,-78.93617358,Samsung,-121
C,36.00225206,-78.9364513,Samsung,-117
F,36.0024708,-78.93615953,Samsung,-115
E,36.0023993,-78.93619222,Samsung,-113
E,36.00242823,-78.93617358,Samsung,-113
E,36.00238636,-78.93624313,Samsung,-113
D,36.00239572,-78.93622072,Samsung,-126
D,36.00242823,-78.93617358,Samsung,-129
D,36.00232013,-78.93631081,Samsung,-126
D,36.0024708,-78.93615953,Samsung,-129
C,36.00261315,-78.9360161,Samsung,-135
E,36.00257493,-78.9360085,Samsung,-114
E,36.00251242,-78.93610475,Samsung,-116
F,36.0026346,-78.93603144,Samsung,-121
E,36.0026346,-78.93603144,Samsung,-110
C,36.00253735,-78.93604927,Samsung,-129
F,36.0024862,-78.93613481,Samsung,-115
F,36.00261315,-78.9360161,Samsung,-121
D,36.00257493,-78.9360085,Samsung,-122
D,36.00261315,-78.9360161,Samsung,-122
F,36.00255313,-78.93602866,Samsung,-121
F,36.00252346,-78.93607674,Samsung,-115
E,36.00261315,-78.9360161,Samsung,-112
E,36.00255313,-78.93602866,Samsung,-117
C,36.0026346,-78.93603144,Samsung,-135
F,36.00265572,-78.93604756,Samsung,-117
C,36.00269554,-78.93609552,Samsung,-135
F,36.00273438,-78.9362004,Samsung,-117
C,36.00270589,-78.93612115,Samsung,-135
D,36.00271606,-78.9361891,Samsung,-126
D,36.00267682,-78.93606378,Samsung,-126
E,36.00271606,-78.9361891,Samsung,-108
D,36.00273438,-78.9362004,Samsung,-126
D,36.00270589,-78.93612115,Samsung,-126
D,36.00271232,-78.93614533,Samsung,-126
F,36.00276779,-78.936247,Samsung,-114
E,36.00267374,-78.93621422,Samsung,-109
C,36.00274712,-78.93623335,Samsung,-131
F,36.0026262,-78.93622713,Samsung,-116
D,36.00267374,-78.93621422,Samsung,-128
F,36.00267374,-78.93621422,Samsung,-116
E,36.0027924,-78.93623264,Samsung,-114
F,36.00265322,-78.93620612,Samsung,-116
D,36.0027924,-78.93623264,Samsung,-133
F,36.00274712,-78.93623335,Samsung,-114
E,36.00269774,-78.93621828,Samsung,-107
F,36.00275476,-78.93621226,Samsung,-117
C,36.00271232,-78.93614533,Samsung,-135
F,36.0027924,-78.93623264,Samsung,-116
D,36.00275476,-78.93621226,Samsung,-126
F,36.00270589,-78.93612115,Samsung,-117
F,36.00269554,-78.93609552,Samsung,-117
E,36.00270589,-78.93612115,Samsung,-109
E,36.00273438,-78.9362004,Samsung,-110
D,36.00269774,-78.93621828,Samsung,-128
D,36.00280776,-78.93624682,Samsung,-121
E,36.00277322,-78.93622601,Samsung,-111
F,36.00277322,-78.93622601,Samsung,-113
C,36.00265572,-78.93604756,Samsung,-135
D,36.00276779,-78.936247,Samsung,-122
E,36.00275476,-78.93621226,Samsung,-110
E,36.0026262,-78.93622713,Samsung,-114
E,36.00265322,-78.93620612,Samsung,-112
E,36.00274712,-78.93623335,Samsung,-108
D,36.00265322,-78.93620612,Samsung,-128
D,36.00274712,-78.93623335,Samsung,-122
F,36.00271232,-78.93614533,Samsung,-117
D,36.0026262,-78.93622713,Samsung,-128
F,36.00271925,-78.93622215,Samsung,-111
E,36.00264671,-78.93625074,Samsung,-112
E,36.00265881,-78.93632567,Samsung,-108
E,36.00264716,-78.9363445,Samsung,-109
F,36.00265881,-78.93632567,Samsung,-115
F,36.00263413,-78.93636523,Samsung,-115
D,36.00266095,-78.93630347,Samsung,-128
E,36.00266095,-78.93630347,Samsung,-109
D,36.00264716,-78.9363445,Samsung,-128
D,36.00263887,-78.93638811,Samsung,-122
F,36.00264716,-78.9363445,Samsung,-115
E,36.00263647,-78.93636832,Samsung,-108
D,36.00263413,-78.93636523,Samsung,-128
D,36.00263647,-78.93636832,Samsung,-128
F,36.00308231,-78.93505528,Samsung,-125
E,36.00299108,-78.93555631,Samsung,-112
E,36.00272652,-78.936219,Samsung,-108
E,36.00269393,-78.9363029,Samsung,-110
D,36.00270035,-78.93661116,Samsung,-131
F,36.00265847,-78.93634984,Samsung,-113
E,36.00308231,-78.93505528,Samsung,-104
D,36.00265847,-78.93634984,Samsung,-128
F,36.00265321,-78.9364249,Samsung,-113
D,36.00312895,-78.93507447,Samsung,-128
D,36.00300395,-78.93552737,Samsung,-124
D,36.00280553,-78.93600983,Samsung,-127
E,36.00291633,-78.93574948,Samsung,-113
D,36.00304602,-78.93544308,Samsung,-126
E,36.00270035,-78.93661116,Samsung,-97
F,36.00269079,-78.93665223,Samsung,-104
E,36.00265988,-78.93649864,Samsung,-108
E,36.00270155,-78.93667775,Samsung,-101
D,36.00265321,-78.9364249,Samsung,-129
F,36.00279142,-78.93597338,Samsung,-118
F,36.00275219,-78.93553567,Samsung,-119
F,36.00277887,-78.93559662,Samsung,-119
E,36.00310938,-78.93505289,Samsung,-112
E,36.00275219,-78.93553567,Samsung,-114
C,36.00270035,-78.93661116,Samsung,-131
D,36.00275219,-78.93553567,Samsung,-125
D,36.00264711,-78.93504969,Samsung,-130
F,36.00549582,-78.93729154,Samsung,-123
E,36.00281343,-78.93555761,Samsung,-109
E,36.00283108,-78.93553304,Samsung,-112
F,36.00401236,-78.93855637,Samsung,-127
E,36.00290274,-78.93545005,Samsung,-118
C,36.00401236,-78.93855637,Samsung,-133
E,36.00381992,-78.93810788,Samsung,-116
E,36.00263019,-78.9359709,Samsung,-116
D,36.00288538,-78.93564818,Samsung,-126
F,36.00406514,-78.93873303,Samsung,-127
D,36.00268709,-78.93526916,Samsung,-127
D,36.00295487,-78.93538618,Samsung,-126
F,36.00526085,-78.93770843,Samsung,-125
D,36.00276059,-78.9355685,Samsung,-125
F,36.00305775,-78.93546222,Samsung,-121
F,36.00302324,-78.93532141,Samsung,-117
F,36.00277725,-78.93549761,Samsung,-119
F,36.00266129,-78.93514399,Samsung,-119
D,36.00302324,-78.93532141,Samsung,-128
F,36.00283108,-78.93553304,Samsung,-117
F,36.00295487,-78.93538618,Samsung,-113
D,36.00268909,-78.93535836,Samsung,-127
E,36.00293188,-78.93560297,Samsung,-111
F,36.00551687,-78.93735074,Samsung,-123
F,36.00414892,-78.93903489,Samsung,-127
E,36.00276371,-78.93501414,Samsung,-120
F,36.00380316,-78.93808033,Samsung,-119
E,36.00267788,-78.93519275,Samsung,-111
D,36.00406015,-78.93876984,Samsung,-121
E,36.00269336,-78.93530937,Samsung,-113
E,36.00266038,-78.93646856,Samsung,-108
E,36.00287969,-78.93547394,Samsung,-110
F,36.00277322,-78.93560147,Samsung,-119
E,36.00265321,-78.9364249,Samsung,-112
E,36.00272655,-78.93655357,Samsung,-101
D,36.00310938,-78.93505289,Samsung,-128
D,36.00268701,-78.9352325,Samsung,-127
F,36.00267282,-78.93631847,Samsung,-111
F,36.00272598,-78.93558075,Samsung,-119
D,36.00401236,-78.93855637,Samsung,-122
E,36.00285162,-78.93551007,Samsung,-106
D,36.00294011,-78.93570656,Samsung,-122
E,36.00267282,-78.93631847,Samsung,-114
D,36.00291172,-78.93562549,Samsung,-117
F,36.00277129,-78.93647057,Samsung,-104
E,36.00529167,-78.93770126,Samsung,-117
E,36.00298872,-78.93557774,Samsung,-112
D,36.00277129,-78.93647057,Samsung,-130
D,36.00272365,-78.93637002,Samsung,-126
F,36.00278268,-78.935361,Samsung,-111
E,36.00283678,-78.93564424,Samsung,-110
F,36.00269393,-78.9363029,Samsung,-106
F,36.00307391,-78.93543017,Samsung,-121
F,36.00265988,-78.93649864,Samsung,-108
F,36.00285162,-78.93551007,Samsung,-117
E,36.00271867,-78.93631077,Samsung,-112
D,36.00275846,-78.93649301,Samsung,-130
D,36.00285162,-78.93551007,Samsung,-130
E,36.00269079,-78.93665223,Samsung,-99
E,36.00277129,-78.93647057,Samsung,-106
E,36.00288538,-78.93564818,Samsung,-110
D,36.00293188,-78.93560297,Samsung,-117
D,36.00298872,-78.93557774,Samsung,-117
E,36.00270799,-78.9354815,Samsung,-113
F,36.00273829,-78.93559354,Samsung,-119
E,36.00277769,-78.93644282,Samsung,-104
D,36.00295174,-78.93559089,Samsung,-117
E,36.00264985,-78.93641148,Samsung,-109
F,36.00295174,-78.93559089,Samsung,-114
E,36.00269753,-78.93662517,Samsung,-97
C,36.00402252,-78.93858521,Samsung,-133
C,36.00549582,-78.93729154,Samsung,-129
D,36.00281343,-78.93555761,Samsung,-130
D,36.00275631,-78.93560182,Samsung,-128
D,36.00270799,-78.9354815,Samsung,-130
D,36.00277887,-78.93559662,Samsung,-126
F,36.00372407,-78.93808307,Samsung,-118
E,36.00301726,-78.93549978,Samsung,-114
E,36.00271563,-78.935558,Samsung,-116
D,36.00437653,-78.93911808,Samsung,-124
F,36.00298872,-78.93557774,Samsung,-114
F,36.00268608,-78.93659536,Samsung,-102
D,36.00266665,-78.93603378,Samsung,-127
D,36.0044858,-78.9391293,Samsung,-122
F,36.00300395,-78.93552737,Samsung,-118
E,36.00374792,-78.93805297,Samsung,-118
F,36.00268635,-78.93605269,Samsung,-107
D,36.00270598,-78.9355242,Samsung,-130
E,36.00300395,-78.93552737,Samsung,-115
F,36.00303008,-78.93546939,Samsung,-116
F,36.00304602,-78.93544308,Samsung,-116
F,36.00268701,-78.9352325,Samsung,-119
F,36.00265286,-78.93600483,Samsung,-107
E,36.00268635,-78.93605269,Samsung,-112
E,36.00276533,-78.93598507,Samsung,-110
F,36.00392119,-78.93832101,Samsung,-120
F,36.00278092,-78.93641018,Samsung,-104
D,36.00426278,-78.93915452,Samsung,-122
E,36.00277528,-78.93636125,Samsung,-108
D,36.00277528,-78.93636125,Samsung,-126
D,36.00274004,-78.93632904,Samsung,-126
F,36.00277528,-78.93636125,Samsung,-109
E,36.00268701,-78.9352325,Samsung,-113
F,36.00270598,-78.9355242,Samsung,-114
E,36.00372407,-78.93808307,Samsung,-116
F,36.00372758,-78.9380486,Samsung,-118
F,36.00275121,-78.93600218,Samsung,-118
D,36.00267693,-78.93643296,Samsung,-126
D,36.00299108,-78.93555631,Samsung,-124
D,36.00301726,-78.93549978,Samsung,-124
F,36.00291172,-78.93562549,Samsung,-114
D,36.00432581,-78.93912916,Samsung,-122
E,36.00286033,-78.93564901,Samsung,-113
E,36.00295174,-78.93559089,Samsung,-110
F,36.00383492,-78.93813583,Samsung,-116
D,36.00549582,-78.93729154,Samsung,-126
F,36.00407253,-78.9387983,Samsung,-128
D,36.00279495,-78.93557764,Samsung,-130
F,36.00523065,-78.93772594,Samsung,-123
D,36.00277769,-78.93644282,Samsung,-130
E,36.00275631,-78.93560182,Samsung,-110
F,36.00270155,-78.93667775,Samsung,-104
D,36.00277322,-78.93560147,Samsung,-128
E,36.00275846,-78.93649301,Samsung,-105
E,36.00272598,-78.93558075,Samsung,-117
D,36.00273274,-78.93652372,Samsung,-127
F,36.00270035,-78.93661116,Samsung,-102
F,36.00275846,-78.93649301,Samsung,-104
F,36.00532154,-78.93770209,Samsung,-125
E,36.00273829,-78.93559354,Samsung,-111
F,36.00273274,-78.93652372,Samsung,-106
D,36.00278092,-78.93641018,Samsung,-130
F,36.00270799,-78.9354815,Samsung,-116
D,36.00406514,-78.93873303,Samsung,-121
F,36.00279495,-78.93557764,Samsung,-117
D,36.00419173,-78.9391141,Samsung,-121
D,36.00551687,-78.93735074,Samsung,-127
E,36.00278092,-78.93641018,Samsung,-110
F,36.00521185,-78.93788306,Samsung,-128
C,36.00407988,-78.93883011,Samsung,-128
E,36.00270929,-78.93657342,Samsung,-102
D,36.00550491,-78.93738078,Samsung,-120
F,36.00271188,-78.9366321,Samsung,-102
F,36.00281343,-78.93555761,Samsung,-117
C,36.00271188,-78.9366321,Samsung,-131
E,36.00532154,-78.93770209,Samsung,-122
F,36.0026997,-78.93642471,Samsung,-112
C,36.00406015,-78.93876984,Samsung,-128
E,36.00273274,-78.93652372,Samsung,-102
F,36.00550491,-78.93738078,Samsung,-123
D,36.00413177,-78.93898696,Samsung,-121
F,36.00265813,-78.93638228,Samsung,-112
F,36.00275631,-78.93560182,Samsung,-119
F,36.00272655,-78.93655357,Samsung,-107
F,36.00529167,-78.93770126,Samsung,-117
F,36.00388824,-78.93823905,Samsung,-121
C,36.00406514,-78.93873303,Samsung,-133
F,36.00280593,-78.93590186,Samsung,-128
D,36.00519207,-78.93797948,Samsung,-121
C,36.00504345,-78.93854726,Samsung,-129
F,36.00272368,-78.93618141,Samsung,-118
F,36.00276059,-78.9355685,Samsung,-119
D,36.00308276,-78.93535868,Samsung,-126
F,36.00267693,-78.93643296,Samsung,-112
D,36.00279632,-78.93547351,Samsung,-125
D,36.00286866,-78.93539394,Samsung,-127
E,36.0029704,-78.9356466,Samsung,-112
D,36.00265813,-78.93638228,Samsung,-126
F,36.00386646,-78.93819628,Samsung,-119
D,36.00404062,-78.93864502,Samsung,-126
F,36.00278209,-78.93590184,Samsung,-128
D,36.00308231,-78.93505528,Samsung,-128
E,36.00292447,-78.93573973,Samsung,-117
F,36.00272951,-78.93603418,Samsung,-107
E,36.00291297,-78.93576808,Samsung,-118
F,36.00272701,-78.93624896,Samsung,-111
E,36.00265813,-78.93638228,Samsung,-109
C,36.00520036,-78.93795231,Samsung,-126
D,36.0026997,-78.93642471,Samsung,-126
E,36.00272701,-78.93624896,Samsung,-108
D,36.00271381,-78.93639953,Samsung,-126
D,36.00263177,-78.93589376,Samsung,-123
F,36.00301726,-78.93549978,Samsung,-118
D,36.00264985,-78.93641148,Samsung,-126
D,36.00303008,-78.93546939,Samsung,-126
E,36.00385263,-78.93816847,Samsung,-117
D,36.00272652,-78.936219,Samsung,-127
E,36.00303008,-78.93546939,Samsung,-118
F,36.00385263,-78.93816847,Samsung,-119
F,36.00286911,-78.9358282,Samsung,-119
E,36.00308276,-78.93535868,Samsung,-117
F,36.00263019,-78.9359709,Samsung,-120
E,36.00267693,-78.93643296,Samsung,-103
E,36.00380316,-78.93808033,Samsung,-116
F,36.00305771,-78.93541174,Samsung,-116
C,36.00265813,-78.93638228,Samsung,-131
E,36.00286911,-78.9358282,Samsung,-116
F,36.00264985,-78.93641148,Samsung,-112
E,36.00378748,-78.93806171,Samsung,-117
D,36.00423118,-78.9391481,Samsung,-120
F,36.00284977,-78.9354168,Samsung,-116
F,36.00308653,-78.93544085,Samsung,-118
E,36.00302952,-78.93510285,Samsung,-109
F,36.00378748,-78.93806171,Samsung,-118
D,36.00315537,-78.93513542,Samsung,-121
D,36.00312293,-78.93525527,Samsung,-121
E,36.00293445,-78.93570906,Samsung,-112
D,36.00498398,-78.93865543,Samsung,-126
C,36.00385263,-78.93816847,Samsung,-130
E,36.00272328,-78.93629934,Samsung,-107
E,36.00305771,-78.93541174,Samsung,-119
E,36.00388824,-78.93823905,Samsung,-120
C,36.00380316,-78.93808033,Samsung,-128
E,36.0028282,-78.93588657,Samsung,-115
D,36.00313429,-78.93522416,Samsung,-121
F,36.00288903,-78.9358084,Samsung,-119
E,36.00313429,-78.93522416,Samsung,-120
D,36.0029504,-78.93566695,Samsung,-128
D,36.00286911,-78.9358282,Samsung,-131
F,36.00381992,-78.93810788,Samsung,-117
C,36.00407253,-78.9387983,Samsung,-128
E,36.00288903,-78.9358084,Samsung,-115
D,36.00275647,-78.9359012,Samsung,-128
F,36.0028282,-78.93588657,Samsung,-128
F,36.00272652,-78.936219,Samsung,-113
D,36.00288903,-78.9358084,Samsung,-127
F,36.00308276,-78.93535868,Samsung,-116
C,36.0044858,-78.9391293,Samsung,-126
E,36.00286545,-78.93582685,Samsung,-113
D,36.00305771,-78.93541174,Samsung,-126
D,36.0028282,-78.93588657,Samsung,-128
F,36.00305071,-78.93508176,Samsung,-112
F,36.00423118,-78.9391481,Samsung,-123
F,36.00390105,-78.93826776,Samsung,-121
F,36.00291297,-78.93576808,Samsung,-120
E,36.00272368,-78.93618141,Samsung,-108
E,36.00315366,-78.93517258,Samsung,-116
E,36.00266795,-78.9358719,Samsung,-116
F,36.00273179,-78.93588776,Samsung,-116
C,36.00272368,-78.93618141,Samsung,-132
D,36.00274348,-78.93610645,Samsung,-129
F,36.00280553,-78.93600983,Samsung,-118
F,36.00277562,-78.93605821,Samsung,-111
E,36.00261936,-78.93594327,Samsung,-115
F,36.00279556,-78.93604041,Samsung,-115
D,36.00261936,-78.93594327,Samsung,-129
D,36.00270615,-78.9358756,Samsung,-123
F,36.00270615,-78.9358756,Samsung,-116
F,36.00274348,-78.93610645,Samsung,-118
E,36.00274348,-78.93610645,Samsung,-107
D,36.00264684,-78.93587584,Samsung,-123
E,36.00279556,-78.93604041,Samsung,-114
E,36.00275647,-78.9359012,Samsung,-115
D,36.00272807,-78.93615073,Samsung,-129
E,36.00277562,-78.93605821,Samsung,-112
E,36.00270615,-78.9358756,Samsung,-117
F,36.00261936,-78.93594327,Samsung,-116
D,36.00263019,-78.9359709,Samsung,-126
D,36.00272368,-78.93618141,Samsung,-129
F,36.00266795,-78.9358719,Samsung,-116
F,36.00264684,-78.93587584,Samsung,-116
C,36.00272807,-78.93615073,Samsung,-132
E,36.00262146,-78.93591584,Samsung,-114
C,36.00275873,-78.93608005,Samsung,-132
D,36.00273179,-78.93588776,Samsung,-123
D,36.00266795,-78.9358719,Samsung,-123
E,36.00272807,-78.93615073,Samsung,-106
D,36.00315366,-78.93517258,Samsung,-121
C,36.00261936,-78.93594327,Samsung,-133
D,36.00275873,-78.93608005,Samsung,-129
E,36.00264684,-78.93587584,Samsung,-114
E,36.00273179,-78.93588776,Samsung,-116
E,36.00279632,-78.93547351,Samsung,-113
D,36.00541716,-78.93709513,Samsung,-129
F,36.00299931,-78.93534277,Samsung,-113
F,36.00286866,-78.93539394,Samsung,-116
D,36.00538523,-78.93720916,Samsung,-131
F,36.00290274,-78.93545005,Samsung,-120
D,36.00291548,-78.93509177,Samsung,-136
E,36.0028287,-78.93544025,Samsung,-110
D,36.00549745,-78.93740682,Samsung,-123
E,36.00284977,-78.9354168,Samsung,-109
D,36.0028287,-78.93544025,Samsung,-127
F,36.00272807,-78.93615073,Samsung,-118
E,36.00275873,-78.93608005,Samsung,-112
C,36.00274348,-78.93610645,Samsung,-132
F,36.00266665,-78.93603378,Samsung,-107
E,36.00297341,-78.93560765,Samsung,-110
D,36.00299931,-78.93534277,Samsung,-126
E,36.00277725,-78.93549761,Samsung,-114
E,36.00551364,-78.93697827,Samsung,-128
E,36.00299931,-78.93534277,Samsung,-112
F,36.00275873,-78.93608005,Samsung,-118
D,36.00284977,-78.9354168,Samsung,-127
E,36.00307391,-78.93543017,Samsung,-106
E,36.00279142,-78.93597338,Samsung,-110
F,36.00297738,-78.93536404,Samsung,-113
E,36.00265286,-78.93600483,Samsung,-111
F,36.00549244,-78.93694352,Samsung,-125
D,36.00297738,-78.93536404,Samsung,-126
D,36.00427116,-78.93453069,Samsung,-124
D,36.00268635,-78.93605269,Samsung,-127
F,36.00291548,-78.93509177,Samsung,-134
F,36.00293323,-78.93540953,Samsung,-125
E,36.00276059,-78.9355685,Samsung,-118
D,36.00277725,-78.93549761,Samsung,-125
E,36.00293323,-78.93540953,Samsung,-118
E,36.00295487,-78.93538618,Samsung,-111
E,36.00286866,-78.93539394,Samsung,-112
E,36.00297738,-78.93536404,Samsung,-112
F,36.00279632,-78.93547351,Samsung,-119
D,36.00296172,-78.93563582,Samsung,-128
F,36.00538523,-78.93720916,Samsung,-130
F,36.00549494,-78.93731128,Samsung,-122
E,36.00554965,-78.93688798,Samsung,-124
D,36.00434247,-78.93442715,Samsung,-130
E,36.00548389,-78.93702516,Samsung,-129
D,36.00541476,-78.93712758,Samsung,-128
C,36.00546442,-78.93695316,Samsung,-131
F,36.0054684,-78.93745713,Samsung,-140
D,36.00432129,-78.93455313,Samsung,-127
F,36.00542936,-78.93706849,Samsung,-130
D,36.00543073,-78.93696895,Samsung,-128
D,36.00542506,-78.93699718,Samsung,-123
D,36.00431891,-78.93443213,Samsung,-128
C,36.00377222,-78.93464473,Samsung,-130
F,36.00547483,-78.93725183,Samsung,-126
E,36.00538523,-78.93720916,Samsung,-135
E,36.00380503,-78.93468091,Samsung,-134
D,36.00546762,-78.93729062,Samsung,-122
E,36.00272599,-78.93499789,Samsung,-118
F,36.00544626,-78.9372485,Samsung,-125
D,36.00551364,-78.93697827,Samsung,-125
C,36.00443276,-78.93437794,Samsung,-140
D,36.00536574,-78.93722326,Samsung,-133
C,36.00545927,-78.93699946,Samsung,-131
D,36.00554026,-78.93692245,Samsung,-123
D,36.00359696,-78.93472325,Samsung,-127
E,36.00554965,-78.93688798,Samsung,-124
D,36.0054684,-78.93745713,Samsung,-118
E,36.00553207,-78.93695358,Samsung,-126
D,36.00428142,-78.93446346,Samsung,-130
D,36.00400416,-78.93453934,Samsung,-130
E,36.00540961,-78.9371681,Samsung,-128
D,36.00542936,-78.93706849,Samsung,-128
D,36.00436978,-78.93441969,Samsung,-130
D,36.00547483,-78.93725183,Samsung,-126
D,36.0054905,-78.93742228,Samsung,-120
C,36.00549745,-78.93740682,Samsung,-128
E,36.00539862,-78.9371891,Samsung,-128
